"","word","mean","sd","n","mean_M","sd_M","n_M","mean_F","sd_F","n_F"
"4328","sickle",2.29032258064516,1.10131885746429,31,2.25,0.965307299163423,12,2.31578947368421,1.20428086327933,19
"4329","trance",2.43243243243243,1.23694382654591,37,2.3,1.25166555703457,10,2.48148148148148,1.25177936033135,27
"4330","medal",2.36363636363636,1.16774841624228,33,2.46153846153846,1.26592420885458,13,2.3,1.12857618729367,20
"4331","sausage",3.43333333333333,1.1351236704106,30,3.25,1.39044357430761,16,3.64285714285714,0.744946343668492,14
"4332","hooker",3.12903225806452,1.14722666995588,31,3.25,1.13818036595899,12,3.05263157894737,1.17727011016194,19
"4333","church",2.02631578947368,1.02632490786335,38,2.14285714285714,1.16732059119908,14,1.95833333333333,0.954584665735822,24
"4334","anchor",2.30434782608696,1.25895998234819,23,2.11111111111111,1.45296631451356,9,2.42857142857143,1.15786844704368,14
"4335","gem",2.5,1.07151675122144,28,2.78571428571429,0.974961255922229,14,2.21428571428571,1.1217137594956,14
"4336","hermit",3.06451612903226,1.36468516200545,31,2.76923076923077,1.48064435037847,13,3.27777777777778,1.27443438690893,18
"4337","lasso",2.62068965517241,1.47391105332155,29,3.23076923076923,1.48064435037847,13,2.125,1.31021626713557,16
"4338","strain",2.125,1.15702622157813,32,2.36363636363636,1.02691063610494,11,2,1.22474487139159,21
"4339","wedding",2.59375,1.16007160513145,32,2.91666666666667,1.16450015288132,12,2.4,1.14248114115496,20
"4340","ulcer",1.90909090909091,0.94748470843981,33,2.13333333333333,1.06009882737862,15,1.72222222222222,0.826442094733631,18
"4341","north",2.25806451612903,1.15376895247659,31,2.45454545454545,1.29333958136573,11,2.15,1.08942283125661,20
"4342","junction",2.36,1.22065556157337,25,2,1.18321595661992,11,2.64285714285714,1.21573927222163,14
"4343","verdict",1.82857142857143,0.984757787052057,35,1.69230769230769,0.751067616198811,13,1.90909090909091,1.10879990504925,22
"4344","hangman",2.21052631578947,1.23371324227052,38,2.18181818181818,1.40129809949074,11,2.22222222222222,1.18754217199071,27
"4345","ruckus",3.69565217391304,1.29456144236697,23,3.72727272727273,1.00904995821903,11,3.66666666666667,1.55699788832305,12
"4346","nylon",2.13207547169811,0.981320457520545,53,2,1.04880884817015,21,2.25806451612903,0.929793594854395,31
"4347","axe",2.35897435897436,1.24577558778245,39,2.15384615384615,1.46322439872551,13,2.52,1.12249721603218,25
"4348","cowboy",2.82142857142857,1.44154164977718,28,2.66666666666667,1.43548112513055,12,2.93333333333333,1.53374735611213,15
"4349","chaplain",1.69565217391304,0.926124996899135,23,1.33333333333333,0.707106781186548,9,1.92857142857143,0.997248963150875,14
"4350","grouping",2.45454545454545,1.09232862188163,33,2.16666666666667,1.26730446462585,12,2.61904761904762,0.973457265430305,21
"4351","flirt",3.03030303030303,1.26206300567881,33,2.66666666666667,1.30267789455786,12,3.23809523809524,1.22085060121056,21
"4352","dash",2.33333333333333,1.26854065851231,30,2.4,1.45405835999994,15,2.35714285714286,1.08181776206978,14
"4353","gambling",2.17021276595745,1.04920568166694,47,2.05882352941176,1.02899151085505,17,2.23333333333333,1.07264845715811,30
"4354","choir",1.97222222222222,0.970599552886509,36,1.64285714285714,0.744946343668492,14,2.18181818181818,1.05272271193563,22
"4355","racehorse",2.67857142857143,1.27812279676011,28,2.61538461538462,1.50213523239762,13,2.85714285714286,1.02710518202619,14
"4356","wishbone",2.75862068965517,1.18488011490594,29,3,0.925820099772551,15,2.5,1.40054934277178,14
"4357","preserve",2.21739130434783,1.12639899838259,23,1.42857142857143,0.534522483824849,7,2.5625,1.15289490703475,16
"4358","ship",2.19444444444444,1.14191429361763,36,2.06666666666667,1.38701460836198,15,2.28571428571429,0.956182887467515,21
"4359","diner",2.35483870967742,1.40352857937353,31,2.30769230769231,1.43669849450139,13,2.38888888888889,1.41997882705379,18
"4360","melon",2.84090909090909,1.31083466784605,44,2.84210526315789,1.30226972350145,19,2.84,1.34412301024373,25
"4361","summer",2.3448275862069,1.00980415601122,29,2.42857142857143,0.975900072948533,7,2.31818181818182,1.04135276655684,22
"4362","prudence",2.12820512820513,1.12809777430596,39,2.21428571428571,1.18831305306637,14,2.08,1.11504857891185,25
"4363","playhouse",2.46428571428571,1.2013000012993,28,2.41666666666667,1.16450015288132,12,2.5,1.26491106406735,16
"4364","shriek",2.45833333333333,1.25036226634582,24,2,1.19522860933439,8,2.6875,1.25,16
"4365","flush",3.05405405405405,1.2681120250625,37,3.2,1.47357679522601,15,2.95454545454545,1.1329385612423,22
"4366","revue",2.20833333333333,1.2150922908826,24,2.2,1.3984117975602,10,2.21428571428571,1.1217137594956,14
"4367","cardboard",1.93548387096774,0.997847144973208,31,2.125,1.1259916264596,8,1.8695652173913,0.967863055024125,23
"4368","ogre",3.08823529411765,1.3787927758429,34,2.85,1.53125335660212,20,3.42857142857143,1.08940955880384,14
"4369","cellist",2.46875,1.16354228335772,32,2.63636363636364,1.43336856898198,11,2.38095238095238,1.02353263143832,21
"4370","finder",2.28571428571429,1.04906105662592,28,2,1.29099444873581,7,2.38095238095238,0.973457265430305,21
"4371","rectum",3.02777777777778,1.57636310376786,36,3.44444444444444,1.58010506807104,18,2.61111111111111,1.50054456345958,18
"4372","tipper",2.6969696969697,1.07485023622039,33,2.35714285714286,0.928782731664065,14,2.94736842105263,1.12909423927748,19
"4373","lye",2.5,1.0295630140987,26,2.9,0.875595035770913,10,2.25,1.06458129484475,16
"4374","spit",2.35,1.25166555703457,40,2.7,1.49443411809733,10,2.23333333333333,1.16510568806775,30
"4375","tinkle",3.96296296296296,0.897924165098482,27,4.3,0.483045891539648,10,3.76470588235294,1.03255821656129,17
"4376","jackass",3.77777777777778,1.14918880982845,36,4.14285714285714,0.864437821507566,14,3.54545454545455,1.26217019180204,22
"4377","plump",3.43243243243243,1.23694382654591,37,3.9,1.19721899973786,10,3.25925925925926,1.22764917917233,27
"4378","farmhouse",2.41935483870968,1.25894647883027,31,2.78571428571429,1.52812461375532,14,2.11764705882353,0.927520413601263,17
"4379","covert",2.44,1.26095202129185,25,2.11111111111111,1.16666666666667,9,2.625,1.31021626713557,16
"4380","crumble",2.20588235294118,1.09487543956561,34,1.88235294117647,0.992619825334483,17,2.625,1.08781125813871,16
"4381","wee",3.51219512195122,1.32517831289816,41,3.72222222222222,1.22741026055367,18,3.34782608695652,1.40158013594313,23
"4382","couple",2.26315789473684,1.15511109858365,38,2,1.15470053837925,19,2.52631578947368,1.12390297389803,19
"4383","fallout",2.09677419354839,1.19317053013326,31,2.66666666666667,1,9,1.86363636363636,1.20694239991391,22
"4384","gelding",2.6551724137931,1.17339136294776,29,2.8,1.22927259430572,10,2.55555555555556,1.19912822364084,18
"4385","disease",1.5,0.83017419207609,38,1.53846153846154,1.12660142429822,13,1.48,0.653197264742181,25
"4386","manger",2.20689655172414,1.08164261145549,29,2.07692307692308,1.03774904332554,13,2.3125,1.13834675443528,16
"4387","spaniel",2.875,1.19099885007063,24,2.63636363636364,1.36181696807811,11,3.07692307692308,1.03774904332554,13
"4388","pick",2.09090909090909,1.11685150931936,44,1.75,0.930949336251263,16,2.28571428571429,1.18187368057056,28
"4389","warehouse",1.91891891891892,1.0898108494999,37,1.83333333333333,1.09812674721144,18,2,1.10554159678513,19
"4390","dune",2.25806451612903,1.03175390914319,31,2.21428571428571,1.18831305306637,14,2.29411764705882,0.919558717697852,17
"4391","fireman",1.77777777777778,0.929242736582893,36,1.875,0.957427107756338,16,1.73684210526316,0.933458638205125,19
"4392","basket",2.55555555555556,1.27491051662335,36,2.9047619047619,1.30018313728343,21,2.06666666666667,1.09978352848359,15
"4393","cheek",2.70967741935484,1.32145244301102,31,2.69230769230769,1.43669849450139,13,2.72222222222222,1.27443438690893,18
"4394","kind",2.56,1.4456832294801,25,2.75,1.75254916376933,8,2.47058823529412,1.32842232831014,17
"4395","snoop",2.83333333333333,1.52277397525376,24,2.6,1.7763883459299,10,3,1.35873244097351,14
"4396","broomstick",2.95,1.50350467767462,20,3.14285714285714,1.57359158493889,7,2.84615384615385,1.5191090506255,13
"4397","cockpit",2.75,1.14260910006684,28,2.66666666666667,1.11803398874989,9,2.88888888888889,1.13183291683622,18
"4398","houseboy",3.12903225806452,1.4774287458029,31,3.15384615384615,1.14354374979373,13,3.23529411764706,1.67814673690599,17
"4399","spec",2.05555555555556,1.11980723964808,36,2.13333333333333,1.12546286774228,15,2,1.14017542509914,21
"4400","gasp",2.28125,1.19769604092675,32,2,1.09544511501033,11,2.42857142857143,1.247855302967,21
"4401","chest",2.2258064516129,1.11683115463215,31,2.46666666666667,1.18723367940933,15,2,1.03279555898864,16
"4402","nag",2.4,1.35400640077266,25,2.41666666666667,1.08362466945083,12,2.38461538461538,1.60926802918084,13
"4403","waiter",2.15625,1.32249458807357,32,2.5,1.50923085635624,10,2,1.23442679969674,22
"4404","scone",2.56410256410256,1.09532191362491,39,2.68421052631579,0.945905302926917,19,2.45,1.23437604097225,20
"4405","stalk",1.70588235294118,0.871411664352764,34,1.66666666666667,0.840168050416806,18,1.75,0.930949336251263,16
"4406","aura",2.48148148148148,1.15593353450029,27,2.33333333333333,1.15470053837925,12,2.6,1.18321595661992,15
"4407","headline",2.25641025641026,1.0691351329573,39,2,1.09544511501033,16,2.43478260869565,1.03686971902416,23
"4408","whiplash",2.58064516129032,1.43234524582093,31,2.66666666666667,1.49747261825525,12,2.52631578947368,1.42861319905516,19
"4409","shove",2.46875,1.0467884834255,32,2.30769230769231,1.25064086135971,13,2.66666666666667,0.840168050416806,18
"4410","yard",1.75,1.10518259641951,36,1.6,0.9102589898328,15,1.85714285714286,1.2363540870525,21
"4411","sphere",2.20454545454545,1.30436735898602,44,2.52380952380952,1.47034171603228,21,1.86363636363636,1.08212553384331,22
"4412","deviant",2.95238095238095,1.11696868694653,21,3.18181818181818,0.981649817214043,11,2.7,1.25166555703457,10
"4413","rag",2.48484848484848,1.37206988071882,33,2.6,1.57762127549323,10,2.43478260869565,1.30822874551543,23
"4414","theme",2.18918918918919,1.19809658852508,37,2.0625,1.48183444869302,16,2.28571428571429,0.956182887467515,21
"4415","entrance",2.30769230769231,1.00404042049705,39,2.33333333333333,0.778498944161523,12,2.34615384615385,1.09333646028321,26
"4416","fake",2.22222222222222,1.19788172826896,36,2.38461538461538,1.38675049056307,13,2.18181818181818,1.09702470503777,22
"4417","jewel",2.34285714285714,1.13611456399476,35,2.375,0.885061203156784,16,2.31578947368421,1.33552451531005,19
"4418","budget",1.8,0.933053179242275,35,1.75,1.05528970602217,12,1.82608695652174,0.886882892394556,23
"4419","god",2.17241379310345,1.22675429829057,29,1.81818181818182,1.16774841624228,11,2.38888888888889,1.24328260423241,18
"4420","rethink",2.1,1.12495210626022,30,2.11111111111111,1.53659074288215,9,2.0952380952381,0.943650459903555,21
"4421","grove",2.44827586206897,1.12078438402218,29,2.66666666666667,0.707106781186548,9,2.35,1.26802789276976,20
"4422","perfect",2.16216216216216,1.09324983201242,37,2,1.12815214963553,12,2.24,1.09087121146357,25
"4423","lifetime",2.33333333333333,0.956182887467515,36,1.90909090909091,1.04446593573419,11,2.52,0.871779788708135,25
"4424","fang",2.34285714285714,1.23533413300534,35,2.16666666666667,1.40345893053447,12,2.43478260869565,1.16095912372336,23
"4425","key",2.05263157894737,0.928450275809908,38,2.05,0.944513241388333,20,2.05555555555556,0.937595311059234,18
"4426","foxtrot",3,1.27097781860449,27,2.92307692307692,1.25575597825496,13,3.07142857142857,1.32805732697661,14
"4427","rake",2.29166666666667,1.12207752451178,24,2.5,1.43372087784044,10,2.14285714285714,0.864437821507566,14
"4428","flame",2.39393939393939,0.966287804544858,33,2.06666666666667,0.961150104723255,15,2.66666666666667,0.90748521297303,18
"4429","gaggle",3.81818181818182,1.23628843354174,33,3.38461538461538,1.70970082853022,13,4.1,0.718184846459608,20
"4430","cycle",2.30555555555556,1.03701341620869,36,2.33333333333333,1.11055541659718,21,2.26666666666667,0.961150104723255,15
"4431","sneak",2.69444444444444,1.00908570907231,36,2.84615384615385,1.06818801763811,13,2.60869565217391,0.98807114368361,23
"4432","taps",1.91891891891892,0.982581022341397,37,2.30769230769231,1.10940039245046,13,1.70833333333333,0.858672720295521,24
"4433","babble",3.16129032258065,1.31900907738975,31,3.11764705882353,1.45268514057488,17,3.21428571428571,1.18831305306637,14
"4434","function",2.5,0.992395326897746,34,2.53333333333333,0.990430401872025,15,2.47368421052632,1.02026255077535,19
"4435","finesse",2.80555555555556,0.980362744656849,36,2.46153846153846,1.19828937903056,13,3,0.797724035217466,23
"4436","band",2.19444444444444,1.06420847700988,36,2.22222222222222,1.1143742932065,18,2.16666666666667,1.04318516770401,18
"4437","purchase",1.80952380952381,0.928388260322567,21,1.63636363636364,0.924416277737175,11,2,0.942809041582063,10
"4438","vice",1.96875,0.999495840653612,32,2.13333333333333,0.990430401872025,15,1.82352941176471,1.01459931239178,17
"4439","mansions",2.30555555555556,1.00908570907231,36,2.05882352941176,0.966345450349804,17,2.52631578947368,1.02026255077535,19
"4440","snatch",2.75862068965517,1.47974834766382,29,3.27272727272727,1.67874411932904,11,2.44444444444444,1.29352333352711,18
"4441","crook",2.41860465116279,1.23890424203416,43,2.53333333333333,1.30201309334357,15,2.35714285714286,1.22366437283861,28
"4442","heartbeat",1.76666666666667,1.00630198159445,30,1.64705882352941,0.931475742477242,17,1.92307692307692,1.11516355015296,13
"4443","bet",1.86363636363636,1.03718733879544,22,1.54545454545455,0.934198732993827,11,2.18181818181818,1.07871977994119,11
"4444","fairy",2.62857142857143,1.23873071388119,35,2.5,1.50755672288882,12,2.69565217391304,1.10514427724066,23
"4445","regard",2.09090909090909,0.984016019395549,44,2.08333333333333,0.792961461098759,12,2.09375,1.05828147362569,32
"4446","wildlife",2.25714285714286,1.01003369608488,35,2.0625,1.12361025271221,16,2.42105263157895,0.901590537370498,19
"4447","atoll",2.32142857142857,1.30677923065526,28,2.5,1.29478592370913,18,2,1.33333333333333,10
"4448","bulb",2.375,1.12880181980146,32,2,1,15,2.8125,1.10867789130417,16
"4449","resource",2.1025641025641,1.14236301251471,39,2.4,1.23117402250218,20,1.78947368421053,0.976328005472037,19
"4450","finish",2,1.27733274731701,39,1.84210526315789,1.16729306492209,19,2.15,1.38696943388321,20
"4451","potion",2.58333333333333,1.10518259641951,36,2.46666666666667,1.24594580635795,15,2.66666666666667,1.01653004546513,21
"4452","town",1.8,1.11803398874989,25,1.53846153846154,1.05003052458683,13,2.08333333333333,1.16450015288132,12
"4453","cause",2.23529411764706,1.04617118737694,34,1.84210526315789,0.898341551894183,19,2.73333333333333,1.03279555898864,15
"4454","junk",2.33333333333333,1.27097781860449,27,2.5,1.24316312101612,12,2.2,1.32017314881691,15
"4455","vixen",3.2962962962963,1.2030350981137,27,3,1.15470053837925,10,3.47058823529412,1.2307338795828,17
"4456","sweetie",2.94444444444444,1.16972388547638,36,3.05555555555556,1.21132995564293,18,2.83333333333333,1.15044748327106,18
"4457","talent",2.25,1.19136679436254,32,2.33333333333333,1.43548112513055,12,2.2,1.05630936457281,20
"4458","wasp",2.34210526315789,1.16888294536773,38,2.66666666666667,1.44749372891149,15,2.1304347826087,0.919700930939804,23
"4459","coleslaw",2.6,1.13258934335868,30,2.78571428571429,1.36880472443164,14,2.4375,0.892094912738176,16
"4460","mess",2.36,0.99498743710662,25,2.1,0.875595035770913,10,2.53333333333333,1.06009882737862,15
"4461","soak",2.17857142857143,1.12393394522432,28,2.06666666666667,1.09978352848359,15,2.30769230769231,1.18213192894698,13
"4462","bull",2.58974358974359,1.31224894777808,39,3,1.37649440322337,20,2.15789473684211,1.11868761873192,19
"4463","masses",2.03846153846154,1.14824280466352,26,2,1.34839972492648,12,2.07142857142857,0.997248963150875,14
"4464","scamp",3.10714285714286,1.06594717797993,28,3.1,1.10050493461461,10,3.17647058823529,1.07443555632987,17
"4465","sow",2.56756756756757,1.28107031077187,37,2.65,1.22581873821025,20,2.5625,1.36473440639562,16
"4466","manual",2.09677419354839,1.10618981824029,31,2.1,1.28668393770792,10,2.0952380952381,1.04425867986634,21
"4467","effect",2.53125,1.07716398847368,32,2.52941176470588,1.00732610526728,17,2.53333333333333,1.18723367940933,15
"4468","deer",2.21621621621622,1.13370423183707,37,2.14285714285714,1.35062053300541,14,2.26086956521739,1.00983307821135,23
"4469","concourse",1.875,0.9469631093315,24,1.91666666666667,0.90033663737852,12,1.83333333333333,1.02985730108887,12
"4470","tense",1.79310344827586,0.977581211271239,29,2,1.03774904332554,14,1.6,0.9102589898328,15
"4471","thrower",2.06666666666667,1.08065539926196,30,2.25,1.28805702866407,12,1.94444444444444,0.937595311059234,18
"4472","winger",3,1.11803398874989,33,2.8,1.08232553856433,15,3.16666666666667,1.15044748327106,18
"4473","cranium",2.69230769230769,1.41707345116331,39,2.33333333333333,1.15470053837925,12,2.85185185185185,1.51158866259981,27
"4474","triad",2.42857142857143,1.11897311868344,35,2,1.09544511501033,11,2.625,1.09594112821891,24
"4475","attempt",2.25,1.08012344973464,40,2.14285714285714,0.949262293098647,14,2.24,1.12842072532072,25
"4476","drum",2.69444444444444,1.00908570907231,36,2.57142857142857,1.15786844704368,14,2.77272727272727,0.922306538331671,22
"4477","partner",2.24324324324324,0.954678695379451,37,2.4375,0.963932916061417,16,2.0952380952381,0.943650459903555,21
"4478","boredom",2,1,23,2,1.3228756555323,9,2,0.784464540552736,14
"4479","loot",3.15789473684211,0.834210065120613,19,3.2,0.918936583472681,10,3.11111111111111,0.781735959970572,9
"4480","copy",2.14285714285714,1.11521185386078,35,2.22222222222222,1.06027496741928,18,2.125,1.20415945787923,16
"4481","pork",2.51282051282051,1.2327076503158,39,2.45,1.19097483291276,20,2.57894736842105,1.30451308386114,19
"4482","castle",2.48780487804878,1.02766607464468,41,2.41176470588235,1.1213175023946,17,2.54166666666667,0.977092700273386,24
"4483","pavement",2.24137931034483,0.87240113700199,29,2.15384615384615,0.898717034272917,13,2.3125,0.873212459828649,16
"4484","hothead",2.82142857142857,1.15641756615056,28,3,1.11803398874989,17,2.54545454545455,1.21355975243384,11
"4485","candle",2.38888888888889,1.1282800507923,36,2.38461538461538,1.44559454541846,13,2.39130434782609,0.940943937793929,23
"4486","stall",2.25925925925926,1.05948436633446,27,1.78571428571429,0.892582375303981,14,2.76923076923077,1.01273936708367,13
"4487","yuletide",2.71428571428571,1.30930734141595,21,2.6,1.35224680756563,15,3,1.26491106406735,6
"4488","reins",2.28571428571429,1.04906105662592,28,1.77777777777778,1.20185042515466,9,2.52631578947368,0.904827856717728,19
"4489","fancy",2.31818181818182,1.24924219453477,22,2.18181818181818,1.40129809949074,11,2.45454545454545,1.12815214963553,11
"4490","floss",2.35483870967742,0.984831190163207,31,2.25,1.13818036595899,12,2.42105263157895,0.901590537370498,19
"4491","pixie",3.03703703703704,1.31504552367769,27,2.92307692307692,1.44115338424578,13,3.14285714285714,1.23145585242976,14
"4492","bitter",2.17948717948718,1.27468871064344,39,2.33333333333333,1.17513930278601,15,2.08333333333333,1.34864397811659,24
"4493","jaws",2.38709677419355,1.43009135733441,31,2.61538461538462,1.70970082853022,13,2.22222222222222,1.21536997782837,18
"4494","cocaine",2.48275862068966,1.18384029012038,29,2.66666666666667,1.17513930278601,15,2.28571428571429,1.20438758319299,14
"4495","pillow",2.94117647058824,0.951591218277217,34,3.3,0.948683298050514,10,2.79166666666667,0.931532942621143,24
"4496","city",2.0625,1.07575929673702,32,2.0625,1.12361025271221,16,2.0625,1.06262254195301,16
"4497","orange",2.30232558139535,1.31899824399555,43,2.19047619047619,1.28914885172534,21,2.40909090909091,1.36831808154916,22
"4498","help",1.81081081081081,1.22106141982743,37,2.14285714285714,1.51185789203691,14,1.60869565217391,0.98807114368361,23
"4499","coupon",2.22222222222222,1.22150050841721,36,2.13333333333333,1.24594580635795,15,2.28571428571429,1.23056316956332,21
"4500","cod",2.69444444444444,1.16666666666667,36,2.85714285714286,1.29241234531773,14,2.59090909090909,1.09801079485937,22
"4501","awning",2.13513513513514,1.13436624896318,37,2,1.03774904332554,14,2.21739130434783,1.20440561497176,23
"4502","dental",1.8,1,25,1.92307692307692,1.11516355015296,13,1.66666666666667,0.887625364598595,12
"4503","blister",1.97435897435897,1.15820140706409,39,2.38888888888889,1.37793062614107,18,1.61904761904762,0.804747816162957,21
"4504","secret",2.07142857142857,1.05157981428901,28,2.3,1.05934990547138,10,1.94444444444444,1.05564155136453,18
"4505","walk",2.32258064516129,1.01282103632029,31,2.5,1.16774841624228,12,2.22222222222222,0.942809041582063,18
"4506","export",2.46153846153846,1.02202466357494,39,2.6,0.9102589898328,15,2.34782608695652,1.11227431427577,23
"4507","picker",2.19444444444444,1.23795786783706,36,2.5,1.28601949979235,14,2.04761904761905,1.20317041503648,21
"4508","valet",2.44827586206897,1.05513055714013,29,2.5,0.97182531580755,10,2.42105263157895,1.12129832851051,19
"4509","epic",2.75,1.25071408174919,36,2.77272727272727,1.34276963885482,22,2.71428571428571,1.13872880735639,14
"4510","linguist",2.45945945945946,1.36615019905074,37,2.33333333333333,1.66969421987344,12,2.52,1.22882057274445,25
"4511","rally",2.23529411764706,1.04617118737694,34,2.5,1.16774841624228,12,2.09090909090909,0.971454035826165,22
"4512","frame",1.8974358974359,0.940181163809787,39,2,0.852802865422442,12,1.85185185185185,0.988538303359044,27
"4513","bullion",3.05,1.19721899973786,40,3.26666666666667,1.16291915126588,15,2.92,1.22202018532156,25
"4514","wizard",2.76470588235294,1.34972103805579,34,2.72222222222222,1.36362646064933,18,2.8125,1.37689263682153,16
"4515","mishap",2.5625,1.1896733083688,32,2.63636363636364,1.12006493318265,11,2.52380952380952,1.24976188208185,21
"4516","panda",2.96551724137931,1.40109035654098,29,3,1.5191090506255,14,2.93333333333333,1.33452327853522,15
"4517","fortress",2,1.08012344973464,25,2,1,11,2,1.1766968108291,14
"4518","banjo",2.80952380952381,1.36451631060415,21,2.55555555555556,1.50923085635624,9,3,1.27920429813366,12
"4519","scour",2.1875,1.20315445607008,32,2.2,1.3984117975602,10,2.18181818181818,1.13960576459638,22
"4520","spin",2.34146341463415,1.17494161764662,41,2.27777777777778,1.31978409800978,18,2.39130434782609,1.07615183259539,23
"4521","ally",2,0.963624111659432,29,2.23076923076923,0.926808695996298,13,1.8125,0.981070843517429,16
"4522","difference",2,0.986393923832144,38,2,1.12815214963553,12,2,0.938083151964686,26
"4523","oyster",2.82758620689655,1.19728757487323,29,2.85714285714286,1.40642169281549,14,2.8,1.01418510567422,15
"4524","checkers",2.51515151515152,1.2530266388133,33,2.5,1.28601949979235,14,2.52631578947368,1.26352333894953,19
"4525","gas",2.91176470588235,1.3112022486628,34,2.78571428571429,1.25137287246211,14,3,1.37649440322337,20
"4526","spread",2.41379310344828,0.945562620851067,29,2.9,0.737864787372622,10,2.15789473684211,0.958190302064658,19
"4527","condor",2.27586206896552,1.19213349336803,29,1.83333333333333,1.11464085804543,12,2.58823529411765,1.17573506419451,17
"4528","end",2.08333333333333,1.10518259641951,36,1.9375,1.23659478676997,16,2.2,1.00524937990007,20
"4529","woman",2.53658536585366,1.09766937134116,41,2.58333333333333,1.37895436890245,12,2.46428571428571,0.961562881252794,28
"4530","garbage",2.5,1.48496740877644,40,2.42857142857143,1.63007449435382,21,2.57894736842105,1.34642693714736,19
"4531","deck",1.90625,1.11758307766531,32,1.6,0.9102589898328,15,2.17647058823529,1.23669388480168,17
"4532","juror",1.96296296296296,1.25518866131693,27,2.14285714285714,1.51185789203691,14,1.76923076923077,0.926808695996298,13
"4533","judo",2.925,1.18511061909308,40,2.71428571428571,1.23056316956332,21,3.15789473684211,1.11868761873192,19
"4534","foreplay",2.94285714285714,1.16171417824385,35,3.46153846153846,1.12660142429822,13,2.71428571428571,1.0555973258235,21
"4535","crackpot",3.39024390243902,1.15926806176328,41,3.5,1.27733274731701,20,3.28571428571429,1.0555973258235,21
"4536","headache",1.9047619047619,1.10010030162495,42,2.10526315789474,1.24252148839479,19,1.73913043478261,0.963770592485946,23
"4537","whirlwind",2.5625,1.29359464159921,32,2,1.25356634105602,15,3.05882352941176,1.14403825522216,17
"4538","lad",2.66666666666667,1.20894104965398,27,2.75,1.34164078649987,16,2.54545454545455,1.03572548135463,11
"4539","commerce",1.68965517241379,0.849514494783515,29,1.44444444444444,0.726483157256779,9,1.8,0.894427190999916,20
"4540","typist",2.4,1.13258934335868,30,3.11111111111111,0.927960727138337,9,2.0952380952381,1.09108945117996,21
"4541","phase",1.87096774193548,0.884757423774862,31,2,1,9,1.81818181818182,0.852802865422442,22
"4542","cheat",2.2258064516129,1.14628901007715,31,2.38461538461538,1.26085034391223,13,2.11111111111111,1.07860961093922,18
"4543","stewardess",2.52,1.29486163997034,25,2.3125,1.07819293264239,16,2.88888888888889,1.61589328580544,9
"4544","wig",2.59459459459459,1.42320958594493,37,2.38461538461538,1.38675049056307,13,2.70833333333333,1.45898018780441,24
"4545","coastline",2.23684210526316,1.12548393258347,38,2.21739130434783,1.20440561497176,23,2.26666666666667,1.03279555898864,15
"4546","detail",1.97058823529412,0.968763476704604,34,2,0.925820099772551,15,1.94736842105263,1.02597835208515,19
"4547","tempo",2.36363636363636,1.24544625080184,33,2.5,1.38169855941551,12,2.28571428571429,1.18923745075814,21
"4548","scatter",2.66666666666667,1.14354374979373,27,2.4,0.843274042711568,10,2.82352941176471,1.28623938856882,17
"4549","herbs",2.44117647058824,1.25989841992142,34,2.76923076923077,1.42325016270543,13,2.23809523809524,1.13599128098599,21
"4550","freshness",2.5,1.03774904332554,40,2.57894736842105,1.07060675806262,19,2.42857142857143,1.02817452659695,21
"4551","binge",2.08571428571429,1.24549608758987,35,2,1.29099444873581,19,2.1875,1.22304265393049,16
"4552","monkey",3.2,1.38903267229604,35,3.30769230769231,1.25064086135971,13,3.13636363636364,1.48950150003775,22
"4553","approach",2.02941176470588,1.08670461314059,34,2.07692307692308,1.25575597825496,13,2,1,19
"4554","mousse",2.76,1.42243921955679,25,3,1.27920429813366,12,2.53846153846154,1.56073618395212,13
"4555","aunt",2.29032258064516,1.13118075145978,31,1.9,0.875595035770913,10,2.47619047619048,1.20909253653505,21
"4556","asphalt",2.17647058823529,1.2178119533221,34,2.19047619047619,1.28914885172534,21,2.15384615384615,1.14354374979373,13
"4557","calm",2.33333333333333,1.09014026487487,24,2.14285714285714,0.899735410842437,7,2.41176470588235,1.17573506419451,17
"4558","refrain",2.25806451612903,0.99892415245883,31,2.1,0.994428926011753,10,2.33333333333333,1.01653004546513,21
"4559","vandal",2.35714285714286,1.39348446055166,28,2.66666666666667,1.37068883368468,12,2.125,1.40830867828517,16
"4560","hacksaw",2.17647058823529,1.26660099276225,34,2,1.15470053837925,19,2.4,1.40407570003493,15
"4561","eyelash",2.47058823529412,1.02203878588701,34,2.27272727272727,1.34839972492648,11,2.56521739130435,0.8434823356733,23
"4562","scripture",2.175,1.25856043119683,40,2.28571428571429,1.34695423615122,21,2.11111111111111,1.1826634392157,18
"4563","snout",3.68965517241379,1.07249536382155,29,3.15384615384615,1.14354374979373,13,4.125,0.806225774829855,16
"4564","mores",2.57894736842105,1.22212882382338,38,2.53333333333333,1.18723367940933,15,2.60869565217391,1.26990087067608,23
"4565","chaos",3,1.26491106406735,36,2.47058823529412,1.28051000868909,17,3.47368421052632,1.0733344230135,19
"4566","slayer",2.02777777777778,0.999603095836717,36,2.1875,1.16726175299288,16,1.9,0.85224162622679,20
"4567","speed",2.10526315789474,1.10989343740278,38,1.94444444444444,1.05564155136453,18,2.25,1.16415770318919,20
"4568","splice",2.41666666666667,0.974307632279888,24,2.125,0.991031208965115,8,2.5625,0.963932916061417,16
"4569","rescue",2.1,1.12495210626022,30,2.29411764705882,1.26316595714661,17,1.84615384615385,0.898717034272917,13
